50575	"18gg 34"" Rib 100% Cotton"	COTTON	140	2.9
50576	"36gg 30"" SJ 100% Cotton"	COTTON	140	6.1
50578	"VI-18gg 34"" Rib Mod/CTN/LY48/48/4"	VISCOSE	115	3.2
50583	"28gg 30"" IL  94% Cott/6% Lyc"	COTTON	140	2.3
50585	"28gg 30"" SJ 90% Cot 10% Lyc Marl"	COTTON	160	2.1
50586	"28gg 30"" SJ 90% Cot 10% Lyc Marl"	COTTON	160	2.3
50587	"18gg 34"" Rib 100% Grey Marl"	COTTON	160	2.8
50590	"VI-28gg 30"" SJ Viscose/Lyc 96/4"	VISCOSE	115	1.6
50592	"VI-28gg 30""SJ 93%Vis 7% Lyc"	VISCOSE	115	2
50593	"VI-36gg 30"" SJ Modal/Ctn/Lyc 93/7"	VISCOSE	115	3.6
50594	"PO-28gg Poly/Cott-Mod43/57% 30"" SJ"	POLY	120	3.6
50595	"VI-28gg 30""SJ Modal/Ctn/Lyc 89/11"	VISCOSE	115	2
50596	"18gg 34"" Rib 100% CTN/Marl"	COTTON	160	2.8
50601	"28gg 30"" SJ 95% Cotton 5% Lycra"	COTTON	140	3.2
50602	"28gg 30"" SJ 84% CTN 10% Poly 6%LIN"	COTTON	140	3
50608	"28gg 30"" SJ 92% CTN 8% LYC"	COTTON	140	3.3
50609	"28gg 30"" SJ Reverse Twist 100% CTN"	COTTON	140	3.6
50610	"28gg 30"" SJ Reverse Twist 100% CTN"	COTTON	140	3.8
50611	"RIB 18gg 34"" 100% CTN"	COTTON	140	5.6
50612	Rib 100% Ctn	COTTON	140	5
50613	"18gg 34"" Rib 100% CTN Marl"	COTTON	160	5
50614	"28gg 30"" SJ 93/7% Cott/Lyc"	COTTON	140	3.6
50615	"VI-28gg 30"" SJ Modal/Ctn/Lyc 92/8"	VISCOSE	115	2.7
50618	"VI-28gg 30"" SJ 94.5/5.5 M.Modal/L"	VISCOSE	115	2.4
50624	1x1 Rib 100% cotton	COTTON	140	5.2
50625	"VI-28gg 30"" SJ Viscose/Lyc 96/4"	VISCOSE	115	2.4
50626	"VI-28gg 30"" SJ Viscose/Lyc 96/4"	VISCOSE	115	2.5
50628	"VI-28gg 30"" SJ Vis/Lyc 93/7"	VISCOSE	115	2.2
50631	"PO-40gg 30""SJ Cott/Wht Poly 65/35"	POLY	180	3.9
50632	"28gg 30"" IL 100% CTN"	COTTON	140	3
50635	PO-28gg 30SJ Wht Poly/Vis/Ly90/3/7	POLY	120	2
50636	96/4 Cott/Lyc 2x2 RIB (DEVL)	COTTON	140	3.6
50639	"28gg 30"" SJ Cot/Marl/Lyc 23/71/6"	COTTON	160	2
50641	"VI-28gg 30"" SJ Bt Visc / Lyc 94/6"	VISCOSE	115	2.1
50642	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	115	2
50644	"18gg 34"" Rib 100% cotton"	COTTON	140	2.7
50646	"18gg 34""100% Cott Rib"	COTTON	140	3.4
50648	"28gg 30"" SJ 90% Cotton 10% Lycra"	COTTON	140	2.4
50652	"28gg 30"" SJ 100% Cotton"	COTTON	140	4.2
50656	"28gg 30"" SJ 100% Cotton"	COTTON	140	3.9
50659	18gg RIB 100% CTN  Grey Marl	COTTON	160	2.8
50663	SJ 96/4 % Combed Cott/Lyc	COTTON	140	2.9
50664	"28gg 30""SJ 95/5% Combed Cott/Lyc"	COTTON	140	3.6
50665	VI-28gg 30SJVisc/Acry/Lyc 74/14/7	VISCOSE	115	2
50667	"18gg 34"" Rib 100% Cotton"	COTTON	140	3.1
50668	"18gg 34"" N/Out Rib 100% Cotton"	COTTON	140	4.5
50669	RIB 100% CMB CTN	COTTON	140	3.1
50670	100% CMB CTN (Twill)	COTTON	140	2.7
50672	"28gg 30"" SJ 90% Cotton 10% Lycra"	COTTON	140	3.2
50673	"28gg 30"" SJ 93/7% Ctn/Lyc"	COTTON	140	3.8
50674	"28gg 30"" SJ 95% CMB CTN 5% Lyc"	COTTON	140	3.6
50675	100% Cotton	COTTON	140	3.8
50676	"18gg 34""Rib 100% Cotton"	COTTON	140	2.9
50679	"18gg 34"" Rib 100% Cotton"	COTTON	140	2.2
50680	"18gg 34"" Rib 100% Cotton"	COTTON	140	2.2
50681	100% Cott Rib	COTTON	140	5.1
50683	"28gg 30"" SJ 100%Cotton"	COTTON	140	3.7
50684	95/5 Cotton/Roica	COTTON	140	3.7
50686	"28gg 30"" SJ 90% CMB CTN 10% Lyc"	COTTON	140	2.3
50689	"28gg 30"" SJ 83/17 CTN/LYC"	COTTON	140	3.2
50690	"24gg 34"" Interlock 100% Cootn"	COTTON	140	2.8
50692	"28gg 30"" SJ 78% CTN 22% LYC Marl"	COTTON	160	2
50693	"26gg 30"" SJ 93/7 Cot/ Lyc"	COTTON	140	3.8
50694	"28gg 30"" SJ 90/10 Cotton/Lycra"	COTTON	140	2.1
50695	"28gg 30"" SJ 90/10 Cotton/Lycra"	COTTON	140	2.1
50696	"VI-28gg 30"" SJ Bt Visc / Lyc 94/6"	VISCOSE	115	2.2
50697	"VI-28gg 30"" SJ Bt Visc / Lyc 94/6"	VISCOSE	115	2.2
50698	"VI-28gg 30"" SJ Bt Visc / Lyc 93/7"	VISCOSE	115	2.2
50699	2x2 Rib 100% Cotton	COTTON	140	3.2
50700	"28gg 30""SJ 95/5% Combed Cott/Lyc"	COTTON	140	3.4
50701	VI-DJ Bt Visc / Ctn	VISCOSE	115	2.2
50702	VI-DJ Bt Visc / Ctn	VISCOSE	115	2.2
50704	"28gg 30"" SJ 76/24 Cotton/Lycra"	COTTON	140	1.8
50705	"28gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	3.6
50708	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	115	2.2
50709	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	115	2.1
50710	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	115	2.1
50711	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	115	2.2
50712	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	115	2.7
50713	VI-MODAL/CTN/LYC 46.75/46.75/6.5	VISCOSE	115	3.6
50714	"VI-28gg 30"" SJ Modal/CTN/93.5/6.5"	VISCOSE	115	3.6
50715	"VI-28gg 30"" Modal/CTN/LYC 93.5/6.5"	VISCOSE	115	3.6
50716	"24gg 2X2 Rib Combed Cotton, Lycra"	COTTON	140	3.7
50717	"24gg 2X2 Rib Combed Cotton, Lycra"	COTTON	140	3.7
50718	"28gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	3.8
50719	VISC/CTN/LYC45/45/10	COTTON	140	3.4
50721	100% CMB CTN	COTTON	140	1.7
50722	95/5 Cot/Lyc Marl	COTTON	160	3.8
50723	"28gg 30"" SJ 94%Combed CTN 6%Lyc"	COTTON	140	2.1
50724	"VI-28gg 30"" SJ Bt Visc / Lyc 95/5"	VISCOSE	115	1.9
50725	"28gg 30"" SJ 95/5% CTN MARL/LYC"	COTTON	160	3.9
50726	"28gg 30"" SJ 58% Cot 38%Acry 4% Lyc"	COTTON	160	2.4
50728	"VI-28gg 30"" Modal/CTN/ROIC93.5/6.5"	VISCOSE	115	3.6
50729	"18gg 34"" 1X1Rib 100% Cotton"	COTTON	160	2.3
50730	"18gg 34"" Rib 100% Cotton"	COTTON	140	3
50731	VI-28gg 30SJ Modal/CTN/LY45/45/10	VISCOSE	115	3.4
50732	VI-28gg 30SJ Modl/CT/L45.5/45.5/9	VISCOSE	115	3.6
50733	SJ 100% cotton	COTTON	140	3.3
50735	"VI-28gg 30"" SJ Vis/Lyc 93/7 %"	VISCOSE	115	2.3
50737	"VI-28gg 30"" SJ Modal/CTN/L93.5/6.5"	VISCOSE	115	3.4
50738	"VI-28gg 30"" SJ Bt Visc / Lyc 94/6"	VISCOSE	115	2.2
50739	"28gg 30"" sj 100% cotton"	COTTON	140	3.6
50740	"24gg 30"" SJ 100% Cotton"	COTTON	140	3.4
50741	"18gg 34"" N/Out Rib 100% Cotton"	COTTON	140	4.5
50742	VI-28gg 30SJ Cot/Modal/Lyc47/47/6	VISCOSE	115	2.3
50743	VI-OES Viscose/Lyc 96/4% 1x1RIB	VISCOSE	115	2.6
50744	"VI-28gg 30"" SJ Ct Mo/L47.5/47.5/5"	VISCOSE	115	2.3
50745	"28gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	3.5
50746	"28gg 30"" SJ 95/5 Cot/Lyc Marl"	COTTON	160	3.9
50747	"VI-28gg 30"" SJ Modal/Elastane 93/7"	VISCOSE	115	2
50748	VI-28gg OES Vis/Lic 96/4% 1x1 RIB	VISCOSE	115	4.1
50749	"28gg 30""SJ 95/5% Combed Cott/Lyc"	COTTON	140	3.4
50750	VI-28gg 30SJ Cot/Modal/Lyc59/35/6	VISCOSE	115	2.3
50751	"18gg 34""Rib 100% Cotton"	COTTON	140	2.9
50752	"18gg 34""Rib 100% Cotton"	COTTON	140	2.9
50753	2x2 Rib 100% Cotton	COTTON	140	3.2
50754	2x2 Rib 100% Cotton	COTTON	140	3.2
50755	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	115	2
50757	"24gg 30"" SJ 100% Cotton"	COTTON	140	3.4
50758	"24gg 30"" SJ 100% Cotton"	COTTON	140	3.4
50759	VI-36gg 30SJModal/CTN/LYC 43/43/14	VISCOSE	115	2.8
50760	"28gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	2.5
50761	"24gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	3.4
50762	"36gg 30"" SJ 86% CTN 14% LYC"	COTTON	140	2.8
50764	24gg COT/ELASTANE 95/5	COTTON	140	2.5
50765	"1X1 Rib, Compact Spun, 210 gsm"	COTTON	140	3.1
50766	VI-36gg30SJ Modal/CTN/LYC 43/43/14	VISCOSE	115	2.8
50770	"28gg 30"" sj 100% cotton"	COTTON	140	3.6
50771	2x2 Rib 96% CTN 4% LYC	COTTON	140	3.9
50772	"24gg 2X2 Rib Combed Cotton, Lycra"	COTTON	140	3.7
50773	"28gg 30"" SJ 90% CTN 10% ELASTANE"	COTTON	160	3.1
50774	"28gg 30"" SJ 90% CTN 10% ELASTANE"	COTTON	140	3
50775	2x2 Rib 100% Cotton	COTTON	140	3.2
50777	24gg COT/ELASTANE 95/5	COTTON	140	2.5
50778	38gg CTN/LYC 95/5	COTTON	140	3.7
50779	"VI-28gg 30"" Int 50/50CTN/MODAL"	VISCOSE	115	2.6
50780	"VI-28gg 30"" Int CTN/MODAL"	VISCOSE	115	2.6
50781	"18gg 34"" Rib 100% Cotton (Marl)"	COTTON	160	2.3
50782	100% CTN SJ INLAY	COTTON	140	2.6
50783	28gg CTN/LINEL	COTTON	140	4.1
50784	"VI-28gg 30"" SJ CTN/Modal 50/50"	VISCOSE	115	5
50785	SJ 100% cotton	COTTON	140	3.4
50786	"28gg 30"" SJ 94%Combed CTN 6%Lyc"	COTTON	140	1.8
50787	"28gg 30"" SJ 94%Combed CTN 6%Lyc"	COTTON	140	1.8
50788	"18gg 34"" Rib 100% Cotton (Marl)"	COTTON	160	2.2
50789	"18gg 34"" SJ 98% CTN Marl 2% Elasta"	COTTON	160	2.3
50790	"18gg 34"" Rib 100% CTN Marl"	COTTON	160	3.2
50791	VI-Poly/Cot/Lyc/Acryl	VISCOSE	115	1.8
50792	PO-Poly/Vis/Lyc IL	POLY	120	1.8
50793	PO-Poly/Vis/Lyc IL	POLY	120	1.9
50794	"28gg 30"" SJ 94%Combed CTN 6%Lyc"	COTTON	140	1.8
50795	18gg 95/5 Cott/Lyc Rib	COTTON	140	3.7
50796	VI-Poly/Vis/Lyc/Acryl	VISCOSE	115	1.7
50797	"18gg 34""Rib 96% Cotton 5% Lycra"	COTTON	140	4.3
50798	"28gg 30"" SJ 87/13 CTN/LINEL"	COTTON	140	2.4
50799	NO-18gg 95/5 Cott/Lyc Rib	COTTON	140	3.7
50800	95% Ctn 5% Elast	COTTON	140	4
50801	"18gg 30"" SJ 78% Cotton 22% Elastan"	COTTON	140	3
50802	VI-1x1 RIB VISC/ELAST	VISCOSE	115	4.1
50803	"28gg 30"" SJ 95.5% Cotton 4.5% Lycr"	COTTON	140	2.3
50804	100% Cotton Rib	COTTON	140	3.9
50805	100% Cotton Rib Marl	COTTON	160	3.7
50806	"28gg 30"" SJ 90% CTN 10% LYC"	COTTON	140	3.6
50807	"VI-28gg 30"" SJ CTN/Modal 50/50"	VISCOSE	115	4.6
50808	VI-28gg30SJ Viscose/Acr/Lycr96/4	VISCOSE	115	2.6
50809	"28gg 30"" SJ 100% Cotton Marl"	COTTON	160	3.2
50810	RIB 100% CTN	COTTON	140	2.1
50811	"28gg 30"" SJ 100% Cotton"	COTTON	140	2.3
50812	VI-S/J CTN/MODAL 50/50%	VISCOSE	115	3.9
50813	"28gg 30"" SJ 96% Cotton 5% Lycra"	COTTON	140	2.2
50814	VI-S/J 93/7 VIS/LYC	VISCOSE	115	2.2
50815	VI-93/7 Visc/Lyc	VISCOSE	115	2.3
50816	"VI-28gg 30"" SJ Bt Visc / Lyc 94/6"	VISCOSE	115	2.2
50817	"28gg 30"" SJ 100% Cotton"	COTTON	140	3.6
50818	SJ CTN/LYC 75/25	COTTON	140	1.9
50819	95% Ctn 5%Lyc SJ	COTTON	140	3.8
50820	SJ CTN/ELASTANE 95/5%	COTTON	140	4.2
50821	"28gg 30"" SJ 95% CTN 5% Roica"	COTTON	140	3.6
50822	IL 100%  Cotton	COTTON	140	2.6
50823	I/L 100% Cotton	COTTON	140	3.6
50824	VI-46.5 % Vis /46.55 Poly / 7% Lyc	VISCOSE	115	2.2
50825	SJ 100% cotton	COTTON	140	3.4
50826	VI-OES Visc/Lyc 93/7	VISCOSE	135	1.9
50827	100% CMB CTN	COTTON	140	1.8
50828	I/L 100% Cotton	COTTON	140	3.7
50829	"VI-28gg 30"" SJ Modal/Roica 93/7"	VISCOSE	120	2.8
50830	"1/32""S 92/8% CMB CTN/ELASTANE"	COTTON	140	2.8
50831	"28gg 30"" SJ 90% CTN 10% LYC"	COTTON	140	3.2
50832	100% Cotton Interlock	COTTON	140	4.7
50833	Needle out Rib 100% cotton	COTTON	140	3.2
50834	SJ 100% cotton	COTTON	140	3.5
50835	SJ 50% Ctn 50% Modal	COTTON	140	4.6
50836	"28gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	3.7
50837	"28gg 30"" SJ CTN/MARL"	COTTON	160	3.1
50838	"18gg 34"" RIB CTN/MARL"	COTTON	160	2.8
50839	SJ 100% Cotton	COTTON	140	4.8
50840	"28gg 30"" SJ 92% Cotton 8% Linel"	COTTON	140	2.7
50841	VI-1X1 RIB  CTN/MODAL 50/50	VISCOSE	120	3
50842	SJ CTN MARL / ELASTANE 98/2	COTTON	160	2.5
50843	100% Cotton (6X3 RIB)	COTTON	140	3.2
50845	1x1 Rib 100% cotton	COTTON	140	5.2
50846	RIB 100% CTN	COTTON	140	2.1
50847	Needle out Interlock  100% cotton	COTTON	140	3
50848	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	150	2.2
50849	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	120	2.2
50850	AC-70/30 Cotton/Acrylic	ACRYLIC	140	3.5
50851	AC-67/28/5 Cott/Acrylic/Lyc	ACRYLIC	180	3.6
50852	AC-70/30 Cotton/Acrylic 1X1 Rib	ACRYLIC	120	3.1
50853	"28gg 30"" SJ 85% CTN 15% Acrylic"	COTTON	140	3.7
50854	93% Cotton 7%Lycra Waffle Rib	COTTON	140	3.7
50855	2x2 Rib 100% Cotton	COTTON	140	3.8
50856	"VI-28gg 30"" Int Bt spun Viscose"	VISCOSE	120	2.6
50857	VI-1X1 RIB VISC/ELAST	VISCOSE	180	4.1
50858	100% Cotton Waffle Rib Marl	COTTON	160	3.7
50860	"28gg 30"" SJ Marl 95% Ctn 5% Lyc"	COTTON	160	4.1
50861	"28gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	4.1
50862	"28gg 30"" sj 100% cotton"	COTTON	140	3.8
50863	VI-SJ  93/7% VISC/LYC	VISCOSE	120	2.4
50864	"28gg 30"" SJ 92% CTN 8% LYC"	COTTON	140	2.4
50865	"28gg 30"" SJ 90/10 Cotton/Lycra"	COTTON	140	2
50866	28gg Interlock 100% CTN	COTTON	140	3.4
50867	28gg Interlock 100% CTN	COTTON	140	3.8
50868	VI-28gg 3SJ BtVisc/Acr/Lyc79/14/ 7	VISCOSE	120	2.1
50869	"18gg 34""Rib 96% Cotton 4% Lycra"	COTTON	140	4.5
50870	"28gg 30"" SJ 100% Cotton"	COTTON	140	2.3
50871	"18gg 34"" Rib 100% Cotton"	COTTON	140	2.4
50872	PO-Poly/Ctn/Lyc	POLY	120	2.4
50873	SJ 92%CTN/ 8%LYC	COTTON	140	2.3
50874	"28gg 30"" SJ 85% CTN 15% Nylon"	COTTON	140	3
50875	"28gg 30"" SJ 87/13 CTN/LYC"	COTTON	140	2.3
50877	"VI-28gg 30"" Int Bt spun Viscose"	VISCOSE	120	2.6
50878	"93% CTN, 7% LYC RIB"	COTTON	140	3
50879	"28gg 30"" SJ 100% Cotton"	COTTON	140	3.6
50880	"18gg 34"" 100% CTN RIB"	COTTON	140	2.9
50881	"28gg 30"" SJ 92% CTN 8% LYC"	COTTON	140	2.3
50882	92% CTN 8% LYC SJ Pique	COTTON	140	2.7
50883	"28gg 30"" SJ 90% CTN 10% LYC"	COTTON	140	2.9
50884	SJ CTN/LYC	COTTON	140	2.3
50885	"28gg 30"" SJ 100% Cotton Marl"	COTTON	160	3.2
50886	1x1 Rib 100% CTN Marl	COTTON	160	2.4
50887	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	120	2.1
50888	VI-1X1 RIB Visc/Acr/Lyc 81/14/5	VISCOSE	120	1.9
50890	VI-SJ 95/5 VISC/ELAST	VISCOSE	120	3.2
50891	VI-SJ 95/5 Modal/Lyc	VISCOSE	120	3.8
50892	VI-SJ 95/5 VISC/ELAST	VISCOSE	150	2.9
50893	RIB 95/5 CTN/ELAST	COTTON	140	4.9
50894	VI-SJ 93/7 VISC/ELAST	VISCOSE	120	1.9
50895	Tuck Rib 95% Ctn 5% Elas	COTTON	140	2.5
50896	95/5 CTN/ELAST RIB	COTTON	140	3.2
50897	Rib 96% cotton 4% Elastane	COTTON	140	2.4
50898	100% RIB MARL	COTTON	160	4.6
50899	"18gg 34"" Rib 100% Combed Cotton"	COTTON	140	3.5
50900	BI-40gg 100% Cotton Interlock	COTTON	140	3.7
50901	"28gg 30"" SJ 95% Ctn 5% Lycra Marl"	COTTON	160	3.6
50902	"28gg 30"" SJ 100% CTN"	COTTON	140	3.7
50903	24gg 2X2 RIB CTN/LYC	COTTON	140	3.6
50904	"28gg 30"" SJ 95% CT 5% LC MARL"	COTTON	160	3.7
50905	VI-SJ 96/4 VISC/ELAST	VISCOSE	120	2.6
50906	"VI-28gg 30"" SJ Viscose/Lycra 96/4"	VISCOSE	120	2.6
50907	"VI-28gg 30"" SJ Viscose/Lycra 96/4"	VISCOSE	120	2.6
50908	85% Cotton/ 15% Lycra	COTTON	140	2.4
50909	"18gg 34"" 100% Cott Rib"	COTTON	140	3.8
50910	"VI-28gg 30"" SJ Bt Vis/Acry/79/14/7"	VISCOSE	120	2.1
50911	VI-28gg 30SJ Bt Vis/Ac/Ly 79/14/7	VISCOSE	120	2.1
50912	SJ 95%Cotton/5% Lycra	COTTON	140	2.8
50913	VI-1X1 RIB 81/14/5 Vis/Acr/Lyc	VISCOSE	120	2.1
50914	SJ 93/7 CTN/ELAST	COTTON	140	2.6
50915	NO-100% Cotton SJ	COTTON	140	5.4
50916	"VI-28gg 30"" SJ Bt Visc / Lyc 93/7"	VISCOSE	120	2.3
50917	"28gg 30""SJ 95/5% Combed Cott/Lyc"	COTTON	140	3.4
50918	"28gg 30"" SJ 95% CTN 2% ELASTANE"	COTTON	140	4.1
50919	100% Cotton Rib	COTTON	140	4
50920	85%Cotton /  5% Lycra	COTTON	140	2.4
50921	"28gg 30"" SJ 85% CTN 15% LYC"	COTTON	140	2.4
50922	95%CTN / 5% LYC	COTTON	140	3.3
50924	VI-SJ 93% Viscose/ 7% Lycra	VISCOSE	120	2.2
50925	VI-SJ 93% Viscose/ 7% Lycra	VISCOSE	120	2.1
50926	100% CTN Interlock	COTTON	140	3.1
50927	SJ 95% Cotton/ 5% Lycra	COTTON	140	2.7
50928	PO-SJ Ctn/Poly/Elast 58/35/7	POLY	150	3
50929	VI-28gg 30SJBtVisc/Acr/Lyc79/14/ 7	VISCOSE	120	2
50930	100% Cotton Verigated Rib	COTTON	140	6.8
50931	100% Cotton Marl	COTTON	160	2.7
50932	"28gg 30""SJ 95/5% Combed Cott/Lyc"	COTTON	140	3.4
50933	"VI-28gg 30"" SJ Bt Visc/ Lyc 93/ 7"	VISCOSE	120	2
50935	VI-SJ Visc/Lyc 96/4	VISCOSE	120	2.7
50936	100% Cotton Marl Rib	COTTON	160	2.8
50937	96% CTN 4% LYC Marl	COTTON	160	3
50938	46/46/8 Cott/Poly/Lyc SJ	COTTON	140	3.4
50939	95/5 % Cott/Lyc Grey Marl	COTTON	160	3.6
50940	"VI-28gg 30"" SJ Modal/Elastane/Poly"	VISCOSE	120	2.1
50941	"VI-28gg 30"" SJ Modal/Elastane 93/7"	VISCOSE	120	2.1
50942	"VI-28gg 30"" SJ Modal/Elastane/Poly"	VISCOSE	120	2.1
50943	18gg 78/22 %Cotton/Lyc	COTTON	140	3
50944	"100% Cotton, SJ Pique"	COTTON	140	2.6
50945	AC-70/30 Cotton/Acrylic	ACRYLIC	150	3
50946	88/12/% Cotton/Polyester Tuck Rib	COTTON	140	3.6
50947	"VI-28gg 30"" SJ Modal/Lyc 93/7"	VISCOSE	120	2.1
50948	VI-SJ 47.5/47.5/5 Cott/Modal/Lyc	VISCOSE	180	3.5
50949	VI-SJ 45/45/10 Modal/Cotton/Lycra	VISCOSE	120	2.8
50950	Cott/Lyc SJ	COTTON	140	6.4
50951	90/10% Cotton/Lycra	COTTON	140	2.4
50952	AC-82/14/4 Cott/Acrylic/Lycra	ACRYLIC	120	2.5
50954	"28gg 30"" SJ 93% CTN 5% LYC 2% Poly"	COTTON	140	3.6
50955	100% Cotton Double Pique	COTTON	140	1.9
50956	100% Cotton Double Pique	COTTON	140	2.5
50957	"88% Cotton 12% Poly, Tuck Rib"	COTTON	140	3.6
50958	"18gg  34"" 100% Cotton Rib"	COTTON	140	2.3
50959	100% Cotton Double Pique	COTTON	140	1.8
50960	100% Cotton Waffle Rib	COTTON	140	3.7
50961	93/7% Cotton/Lycra SJ	COTTON	140	2.6
50962	100% Cotton Grey Marl	COTTON	160	3.2
50963	92/8% Cotton/Lycra SJ	COTTON	140	2.8
50964	100% Cotton Waffel Rib	COTTON	140	3.7
50965	SJ 95/5% CTN/LYC	COTTON	140	4.1
50966	VI-SJ 93/7 Viscose/Lycra	VISCOSE	120	2
50967	PO-IL Vis/Poly/Lycra	POLY	120	1.4
50968	1/60COT/VIS	COTTON	140	3
50969	100% Cotton SJ	COTTON	140	2.9
50970	70/30% Cott/Acrylic	COTTON	140	2.3
50971	AC-Rib 70% Cott 30% Acrylic	ACRYLIC	150	2.4
50972	"NO-28gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	4.2
50973	36gg 100% CTN	COTTON	140	6.5
50974	100% Cotton Stripe SJ	COTTON	140	4.6
50975	100% Cotton Plain Interlock	COTTON	140	2.3
50976	95/5 % Cott/Lyc	COTTON	140	4.1
50977	100% Cotton Rib	COTTON	140	3.8
50978	VI-97/3Viscose/Lycra Rib	VISCOSE	120	2.8
50979	VI-SJ 96/4 Viscose/Lycra	VISCOSE	120	2
50980	100% Cotton Rib	COTTON	140	4.2
50981	VI-SJ 96/4 % Viscose/Lycra	VISCOSE	120	3.2
50983	"18gg 34"" Rib 100% Cotton"	COTTON	140	2.2
50984	VI-36gg 30SJ Cot/Mod/Ly46.5/46.5/7	VISCOSE	180	4.4
50985	VI-28gg 3SJ Cot/Mod/Lyc 45/45/10	VISCOSE	120	3.1
50986	"18gg 34"" Rib 100%Cotton"	COTTON	140	3.9
50987	VI-SJ 50/50 Cott/M.Modal	VISCOSE	180	5.6
50988	VI-47.5/47.5/5 Cott/Modal/Lyc	VISCOSE	120	2.5
50989	100% Cotton SJ	COTTON	140	7.9
50990	"28gg 30"" sj 90% cotton 10% Nylon"	COTTON	140	3.7
50991	NO-S/J 95/5 CTN/LINEL	COTTON	140	4.1
50992	"18gg 34"" Rib 98/2% Cott/Lyc"	COTTON	140	2.3
50993	2X2 Lycra Rib	COTTON	140	4
50996	VI-50/50 Cott/M.Modal	VISCOSE	120	2
50997	"28gg 30"" SJ 94%Combed CTN 6%Lyc"	COTTON	140	2.1
50998	VI-47/47/6% Cott/Modal/Lyc SJ	VISCOSE	150	2.3
50999	"28gg 30"" SJ 100%Cotton"	COTTON	140	3.9
51000	"18gg 34"" Rib 100% Cotton"	COTTON	140	2.3
51001	100% Cotton 1X1 RIB	COTTON	140	2.4
51002	95/5 Cott/Lyc SJ	COTTON	140	3.8
51003	"28gg 30"" SJ 95/5 Ctn/Lyc"	COTTON	140	4
51004	VI-50/50 Cott/Modal	VISCOSE	120	3
51005	"VI-24gg 34"" 100%Modal Interlock"	VISCOSE	120	6.2
51006	"BI-28gg 30"" 90/10 Cott/MModal/Lyc"	VISCOSE	140	3
51007	VI-46.7/46.7/6.5 Cott/MModal/Lyc	VISCOSE	120	3.6
51008	4x2 Rib 100% cotton	COTTON	140	3.4
51009	VI-93/7% Vis/Lyc S/J	VISCOSE	120	2.2
51010	VI-93/7% Viscose/Lycra	VISCOSE	120	2.2
51011	"28gg 30"" SJ 84% CTN 16% Roica"	COTTON	140	3.4
51012	92/8% Cotton/Lycra SJ	COTTON	140	3
51013	SJ 90/10 CTN(Supima)/LYC	COTTON	140	2.1
51014	100% Cotton SJ	COTTON	140	3.8
51015	Supima Cotton version of TJ 1940s	COTTON	140	3.8
51016	"28gg 30"" SJ 95% CTN 5% LYC"	COTTON	140	3.5
51017	SJ 92% Cott 8% Lyc	COTTON	140	3.8
51018	"PO-28gg Poly/Cott/ Roica 30"" SJ"	POLY	120	3.2
51019	Interlock 100% CTN Marl	COTTON	160	3.4
51020	BI-95/5 % Cott/Lyc SJ	COTTON	140	2.8
51021	"28gg 30"" SJ 78% Cotton 22% Lycra"	COTTON	140	2.3
51022	"NO-8gg 30"" SJ 95% CMB CTN 5% Roica"	COTTON	140	3.8
51023	1x1 Rib 100% cotton	COTTON	140	4.5
51024	"18gg 34"" 1X1RIB 100% CTN"	COTTON	140	3.9
51025	"18gg 34""Rib 100% Cotton"	COTTON	140	3.1
51026	VI-SJ 95/5 Modal/Roica	VISCOSE	120	3.5
51027	"28gg 30"" SJ 95% Marl 5% Roica"	COTTON	160	3.5
51028	"28gg 30"" SJ 94% Cotton 6% Lycra"	COTTON	140	3.4
51029	AC-82/14/4 Vis/Acrylic/Lycra	ACRYLIC	150	2.5
51030	VI-SJ 96/4% Viscose/Roica	VISCOSE	150	2.6
51031	VI-SJ 96/4% Viscose/Roica	VISCOSE	120	2.4
51032	100% CTN Rib	COTTON	140	2.4
51033	VI-93.5/6.5 Vis/Lyc SJ	VISCOSE	150	2.6
51034	VI-28gg 30SJ Vis/ Ro/Ac 79/14/ 6.5	VISCOSE	135	2.2
51035	AC-67/28/5 Cott/Acrylic/Lycra	ACRYLIC	120	3.4
51036	VI-1X1 RIB Vis/Lycra	VISCOSE	120	2.1
51038	"18gg 34"" Rib 100% Cotton"	COTTON	140	2.3
