"20,000,794,638,200",910405,1028228,10,30-21449,54336 NATURALE 37 - 35949,6/22/2013,RAJIKAS,7/18/2013,500,M,,,C
4075459,910360,1028229,10,30-19325,44259 MINT ICE 46K9 - 33934,6/22/2013,INDRAJITHM,6/25/2013,"1,264",M,,,C
4075459,910360,1028229,10,30-19325,44259 MINT ICE 46K9 - 33934,6/22/2013,INDRAJITHM,6/27/2013,0,M,,,C
4075459,910360,1028229,20,30-21462,44259 VIOLET SUGAR 1IUK - 34413,6/22/2013,INDRAJITHM,6/26/2013,"1,115",M,,,C
4075459,910360,1028229,20,30-21462,44259 VIOLET SUGAR 1IUK - 34413,6/22/2013,INDRAJITHM,6/29/2013,0,M,,,C
sss,910625,1028231,20,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/9/2013,"1,200",M,,,B
sss,910625,1028231,20,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/9/2013,"5,575",M,,,B
sss,910625,1028231,20,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/17/2013,0,M,,,B
sss,910625,1028231,20,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/17/2013,0,M,,,B
sss,910625,1028231,20,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/18/2013,0,M,,,B
sss,910625,1028231,20,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/21/2013,0,M,,,B
sss,910625,1028231,20,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/10/2013,0,M,,,B
sss,910625,1028231,50,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/9/2013,46,M,,,C
sss,910625,1028231,50,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/11/2013,0,M,,,C
sss,910625,1028231,80,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/9/2013,"2,679",M,,,B
sss,910625,1028231,80,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/10/2013,0,M,,,B
sss,910625,1028231,80,30-21455,50015 BLACK - 36194,6/22/2013,NILANA,8/11/2013,0,M,,,B
sss,910625,1028231,60,30-21424,50015 OSHADHI 19 1763TCX - 36125,6/22/2013,NILANA,7/29/2013,"1,000",M,,,C
sss,910625,1028231,60,30-21424,50015 OSHADHI 19 1763TCX - 36125,6/22/2013,NILANA,7/29/2013,888,M,,,C
sss,910625,1028231,60,30-21424,50015 OSHADHI 19 1763TCX - 36125,6/22/2013,NILANA,8/3/2013,0,M,,,C
sss,910625,1028231,60,30-21424,50015 OSHADHI 19 1763TCX - 36125,6/22/2013,NILANA,8/3/2013,0,M,,,C
sss,910625,1028231,30,30-21459,50015 YELLOW (116C) - 36220,6/22/2013,NILANA,7/26/2013,95,M,,,C
sss,910625,1028231,30,30-21459,50015 YELLOW (116C) - 36220,6/22/2013,NILANA,7/28/2013,0,M,,,C
sss,910625,1028231,10,30-21456,52956 BLACK - 36207,6/22/2013,NILANA,8/9/2013,398,M,,,B
sss,910625,1028231,10,30-21456,52956 BLACK - 36207,6/22/2013,NILANA,8/10/2013,0,M,,,B
sss,910625,1028231,10,30-21456,52956 BLACK - 36207,6/22/2013,NILANA,8/11/2013,0,M,,,B
sss,910625,1028231,70,30-21456,52956 BLACK - 36207,6/22/2013,NILANA,8/9/2013,150,M,,,B
sss,910625,1028231,70,30-21456,52956 BLACK - 36207,6/22/2013,NILANA,8/11/2013,0,M,,,B
sss,910625,1028231,70,30-21456,52956 BLACK - 36207,6/22/2013,NILANA,8/14/2013,0,M,,,B
sss,910625,1028231,40,30-21425,52956 OSHADHI 19 1763TCX - 36126,6/22/2013,NILANA,7/29/2013,118,M,,,B
7030157,910360,1028233,10,30-21085,54905 HEATHER BM10 - 35724,6/22/2013,GAYATHRIB,9/5/2013,160,M,,,C
2000079261,910191,1028234,20,30-20689,53698 BIANCO 001 - 28823,7/11/2013,RIFKIM,7/25/2013,"1,000",M,,,C
2000079261,910191,1028234,10,30-21458,53698 BIANCO 001 - 36181,6/22/2013,RIFKIM,8/1/2013,600,M,7,,A
2000079261,910191,1028234,10,30-21458,53698 BIANCO 001 - 36181,6/22/2013,RIFKIM,8/8/2013,400,M,7,,A
2000079244,910191,1028235,20,30-20689,53698 BIANCO 001 - 28823,7/11/2013,RIFKIM,7/25/2013,"10,000",M,,,C
2000079244,910191,1028235,20,30-20689,53698 BIANCO 001 - 28823,7/11/2013,RIFKIM,8/1/2013,"10,000",M,,,C
2000079244,910191,1028235,20,30-20689,53698 BIANCO 001 - 28823,7/11/2013,RIFKIM,8/8/2013,"20,000",M,,,C
2000079244,910191,1028235,20,30-20689,53698 BIANCO 001 - 28823,7/11/2013,RIFKIM,8/15/2013,"6,500",M,,,C
2000079244,910191,1028235,10,30-21458,53698 BIANCO 001 - 36181,6/22/2013,RIFKIM,7/31/2013,600,M,7,,A
2000079244,910191,1028235,10,30-21458,53698 BIANCO 001 - 36181,6/22/2013,RIFKIM,7/31/2013,"20,000",M,7,,A
2000079244,910191,1028235,10,30-21458,53698 BIANCO 001 - 36181,6/22/2013,RIFKIM,8/15/2013,"25,900",M,7,,A
kpo00077131,910625,1028236,10,30-21381,54308 CHINESE RED - 36068,6/22/2013,NILANA,8/1/2013,"1,200",M,,,C
kpo00077131,910625,1028236,10,30-21381,54308 CHINESE RED - 36068,6/22/2013,NILANA,8/8/2013,"6,960",M,,,C
kpo00077131,910625,1028236,10,30-21381,54308 CHINESE RED - 36068,6/22/2013,NILANA,8/24/2013,0,M,,,C
kpo00077131,910625,1028236,10,30-21381,54308 CHINESE RED - 36068,6/22/2013,NILANA,8/14/2013,0,M,,,C
4075387,910360,1028237,10,30-20714,"41325 DATE NIGHT 0V6O ""IN Y"" - 35418",6/22/2013,PRASANNAM,6/25/2013,"1,000",M,,,C
4075387,910360,1028237,10,30-20714,"41325 DATE NIGHT 0V6O ""IN Y"" - 35418",6/22/2013,PRASANNAM,6/27/2013,0,M,,,C
tba,910625,1028238,130,30-20431,43330 -  BLACK 54A2,6/22/2013,INDRAJITHM,9/5/2013,61,M,,,C
tba,910625,1028238,70,30-20431,43330 -  BRIGHT WHITE 11-0601TCX,6/22/2013,INDRAJITHM,9/5/2013,135,M,,,B
tba,910625,1028238,40,30-20431,43330 -  Rhumbaÿÿÿÿÿÿÿ 54Q1ÿÿ,6/22/2013,INDRAJITHM,9/5/2013,109,M,,,B
tba,910625,1028238,110,30-20431,43330 -  TINTED LILAC 18PS,6/22/2013,INDRAJITHM,9/5/2013,41,M,,,B
tba,910625,1028238,120,30-20431,43330 - EVENING BLUSH,6/22/2013,INDRAJITHM,9/5/2013,74,M,,,B
tba,910625,1028238,20,30-20431,43330 - EVENING BLUSH 66H6,6/22/2013,INDRAJITHM,9/5/2013,86,M,,,B
tba,910625,1028238,50,30-20431,43330 - Ink Blt J79ÿÿÿÿ 02M2,6/22/2013,INDRAJITHM,9/5/2013,61,M,,,B
tba,910625,1028238,100,30-20431,43330 - JUSTER RED - 35326,6/22/2013,INDRAJITHM,9/5/2013,35,M,,,B
tba,910625,1028238,10,30-20431,43330 - TINTED LILAC 18PS,6/22/2013,INDRAJITHM,9/5/2013,245,M,,,C
tba,910625,1028238,60,30-20431,43330 - Viv la Pinkÿÿÿÿ 1MKJ,6/22/2013,INDRAJITHM,9/5/2013,53,M,,,B
4074219,910360,1028239,10,30-19731,54257 FAKE BLUE - 34409,6/22/2013,GAYATHRIB,9/5/2013,"1,800",M,,,C
4074219,910360,1028239,20,30-19310,54548 2303 J9 BIO FLORAL AOP,6/22/2013,GAYATHRIB,9/5/2013,720,M,,,C
7030157,910360,1028240,10,30-21085,54905 HEATHER BM10 - 35724,6/23/2013,GAYATHRIB,6/24/2013,150,M,,,C
7030157,910360,1028240,10,30-21085,54905 HEATHER BM10 - 35724,6/23/2013,GAYATHRIB,6/28/2013,0,M,,,C
sss,910625,1028241,90,30-21349,54641 BERMUDA 14 5416TCX - 35994,6/24/2013,NILANA,7/18/2013,650,M,,,C
sss,910625,1028241,60,30-21341,54641 BLACK - 35983,6/24/2013,NILANA,7/25/2013,940,M,,,C
sss,910625,1028241,60,30-21341,54641 BLACK - 35983,6/24/2013,NILANA,8/14/2013,0,M,,,C
sss,910625,1028241,100,30-21350,54641 CLASSIC WHITE - 35985,6/24/2013,NILANA,7/18/2013,"1,100",M,,,C
sss,910625,1028241,100,30-21350,54641 CLASSIC WHITE - 35985,6/24/2013,NILANA,7/25/2013,890,M,,,C
sss,910625,1028241,50,30-21461,54641 GEORGIA PEACH 16 1641TCX - 36000,6/24/2013,NILANA,7/19/2013,515,M,,,B
sss,910625,1028241,50,30-21461,54641 GEORGIA PEACH 16 1641TCX - 36000,6/24/2013,NILANA,8/18/2013,0,M,,,B
sss,910625,1028241,50,30-21461,54641 GEORGIA PEACH 16 1641TCX - 36000,6/24/2013,NILANA,7/20/2013,0,M,,,B
sss,910625,1028241,80,30-19753,54641 HOT CORAL 17 1656 - 34429,6/24/2013,NILANA,7/18/2013,820,M,,,C
sss,910625,1028241,20,30-21460,54641 PALACE BLUE 18 4043TCX - 35999,6/24/2013,NILANA,7/25/2013,480,M,,,C
sss,910625,1028241,70,30-20672,54641 PEACOAT - 35222,6/24/2013,NILANA,7/25/2013,"1,000",M,,,B
sss,910625,1028241,70,30-20672,54641 PEACOAT - 35222,6/24/2013,NILANA,8/1/2013,"1,110",M,,,B
sss,910625,1028241,70,30-20672,54641 PEACOAT - 35222,6/24/2013,NILANA,7/26/2013,200,M,,98,B
sss,910625,1028241,70,30-20672,54641 PEACOAT - 35222,6/24/2013,NILANA,7/28/2013,0,M,,98,B
sss,910625,1028241,40,30-21442,54641 PETAL PINK 17 1937TCX - 36006,6/24/2013,NILANA,7/25/2013,"1,200",M,,,C
sss,910625,1028241,40,30-21442,54641 PETAL PINK 17 1937TCX - 36006,6/24/2013,NILANA,8/1/2013,"1,320",M,,,C
sss,910625,1028241,30,30-21347,54641 POOL GREEN 16 5425TCX - 35993,6/24/2013,NILANA,7/25/2013,275,M,,,B
sss,910625,1028241,30,30-21347,54641 POOL GREEN 16 5425TCX - 35993,6/24/2013,NILANA,7/26/2013,20,M,,,B
sss,910625,1028241,30,30-21347,54641 POOL GREEN 16 5425TCX - 35993,6/24/2013,NILANA,8/18/2013,0,M,,,B
sss,910625,1028241,10,30-20434,54807 GREY HEATHER - 35037,6/24/2013,NILANA,8/29/2013,"1,175",M,,,C
4700288762,910210,1028243,10,30-21423,54302 BLACK 19 4008TCX - 35738,6/24/2013,JANAKAJA,9/7/2013,50,M,,,B
Brief Order,910360,1028244,10,30-18269,53166 BLACK - 31906,6/24/2013,LAKMALIH,8/15/2013,"2,388",M,,,A
Brief Order,910360,1028244,20,30-20555,53166 WHITE (F993) - 34035,6/24/2013,LAKMALIH,9/7/2013,465.42,M,,98,A
BIA 2211,910360,1028245,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,6/24/2013,PRASANNAM,7/18/2013,"33,837",M,,,C
BIA 2211,910360,1028245,20,30-21282,41325 ICE MINT 1ULL - 35086,6/24/2013,PRASANNAM,7/11/2013,"2,039",M,,,C
BIA 2211,910360,1028245,30,30-21030,41325 NEON HOT PINK 12T5 - 35400,6/24/2013,PRASANNAM,7/11/2013,"1,502",M,,,C
1000110,910395,1028246,10,30-18052,43877 VS IVORY 34Y9 - 31408,6/24/2013,INDRAJITHM,6/28/2013,"5,000",M,,,C
1000110,910395,1028246,10,30-18052,43877 VS IVORY 34Y9 - 31408,6/24/2013,INDRAJITHM,6/29/2013,"6,000",M,,,C
1000110,910395,1028246,10,30-18052,43877 VS IVORY 34Y9 - 31408,6/24/2013,INDRAJITHM,6/30/2013,0,M,,,C
1000110,910395,1028246,10,30-18052,43877 VS IVORY 34Y9 - 31408,6/24/2013,INDRAJITHM,6/30/2013,0,M,,,C
4077481,910360,1028247,10,30-18340,41952 BLACK 093 - 31699,6/24/2013,PRASANNAM,7/11/2013,969,M,,,C
1059790,910360,1028248,10,30-17599,53330 WHITE - 30594,6/24/2013,JANAKAJA,9/7/2013,46,M,,,C
3053999,910360,1028250,10,30-17656,53808 BLACK MSCI 10005A BCI - 30686,6/24/2013,SANJEEWAA,8/8/2013,"10,314",M,,,B
speed wk 26,910360,1028251,10,30-16030,53371 BOMBAY PURPLE - 27860,6/24/2013,GAYATHRIB,7/25/2013,"6,000",M,,,A
speed wk 26,910360,1028251,10,30-16030,53371 BOMBAY PURPLE - 27860,6/24/2013,GAYATHRIB,7/30/2013,"1,700",M,,,A
speed wk 26,910360,1028251,10,30-16030,53371 BOMBAY PURPLE - 27860,6/24/2013,GAYATHRIB,7/26/2013,"1,000",M,,98,A
speed wk 26,910360,1028251,10,30-16030,53371 BOMBAY PURPLE - 27860,6/24/2013,GAYATHRIB,7/29/2013,0,M,,,A
speed wk 26,910360,1028251,10,30-16030,53371 BOMBAY PURPLE - 27860,6/24/2013,GAYATHRIB,7/29/2013,0,M,,98,A
40808090,910360,1028252,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,6/25/2013,PRASANNAM,7/18/2013,"20,547",M,,,C
40808090,910360,1028252,20,30-20833,41325 BLUESTONE (3KN) - 35272,6/25/2013,PRASANNAM,6/27/2013,89,M,,,C
40808090,910360,1028252,50,30-20891,41325 FROSTED CORAL 3ZD - 35057,6/25/2013,PRASANNAM,7/11/2013,"1,361",M,,,C
40808090,910360,1028252,90,30-19009,41325 INK BLOT J79 (M50017) - 32590,6/25/2013,PRASANNAM,7/4/2013,219,M,,,C
40808090,910360,1028252,100,30-18992,41325 METROGREY (3CA)(M 50017) - 32861,6/25/2013,PRASANNAM,7/19/2013,562,M,,,C
40808090,910360,1028252,100,30-18992,41325 METROGREY (3CA)(M 50017) - 32861,6/25/2013,PRASANNAM,7/18/2013,217,M,,,C
40808090,910360,1028252,100,30-18992,41325 METROGREY (3CA)(M 50017) - 32861,6/25/2013,PRASANNAM,7/21/2013,0,M,,,C
40808090,910360,1028252,100,30-18992,41325 METROGREY (3CA)(M 50017) - 32861,6/25/2013,PRASANNAM,7/24/2013,0,M,,,C
40808090,910360,1028252,110,30-20835,41325 RHUMBA (3RK) - 35085,6/25/2013,PRASANNAM,7/4/2013,91,M,,,C
40808090,910360,1028252,120,30-20712,41325 RUBY WINE (3RP) - 35412,6/25/2013,PRASANNAM,7/18/2013,89,M,,,C
40808090,910360,1028252,130,30-17109,41325 WHITE (092)(M 50017) - 29499,6/25/2013,PRASANNAM,7/11/2013,176,M,,,C
40808090,910360,1028252,30,30-10507,42767 HEATHER CHARCOAL HRT ANTHRA- 19534,6/25/2013,PRASANNAM,7/4/2013,76,M,,,C
40808090,910360,1028252,30,30-10507,42767 HEATHER CHARCOAL HRT ANTHRA- 19534,6/25/2013,PRASANNAM,6/30/2013,100,M,,,C
40808090,910360,1028252,30,30-10507,42767 HEATHER CHARCOAL HRT ANTHRA- 19534,6/25/2013,PRASANNAM,7/3/2013,0,M,,,C
40808090,910360,1028252,40,30-20915,42773 2461 ANIMAL PRINT 20044 C0221,6/25/2013,PRASANNAM,6/27/2013,183,M,7,,B
40808090,910360,1028252,70,30-20918,42773 2463 GREY CHEVRON STRI 20045 CO221,6/25/2013,PRASANNAM,7/25/2013,138,M,,,C
40808090,910360,1028252,70,30-20918,42773 2463 GREY CHEVRON STRI 20045 CO221,6/25/2013,PRASANNAM,7/22/2013,100,M,,,C
40808090,910360,1028252,60,30-20917,42773 2464 GREY ANIMAL 20044 C205,6/25/2013,PRASANNAM,7/17/2013,361,M,,,C
40808090,910360,1028252,80,30-17122,43778 HTHR GREY 072 (41325) - 29538,6/25/2013,PRASANNAM,6/27/2013,164,M,,,C
40808090,910360,1028252,80,30-17122,43778 HTHR GREY 072 (41325) - 29538,6/25/2013,PRASANNAM,6/26/2013,200,M,,,C
40808090,910360,1028252,80,30-17122,43778 HTHR GREY 072 (41325) - 29538,6/25/2013,PRASANNAM,6/28/2013,0,M,,,C
40808090,910360,1028252,80,30-17122,43778 HTHR GREY 072 (41325) - 29538,6/25/2013,PRASANNAM,6/28/2013,0,M,,98,C
4600002525,910541,1028253,10,30-16911,43877 VS WHITE 95D1 - 29193,6/25/2013,INDRAJITHM,7/11/2013,"2,292",M,,,C
"200,007,965,825,426",910315,1028256,20,30-05343,51330 BLACK 006 - 9831,6/25/2013,RAJIKAS,7/25/2013,135,M,,,C
"200,007,965,825,426",910315,1028256,10,30-11599,51330 SKIN 2044 - 17305,6/25/2013,RAJIKAS,7/18/2013,135,M,,,C
4078028,910360,1028258,10,30-21469,42451 2569 PINK FLORAL 21136 C222,6/25/2013,PRASANNAM,8/8/2013,251,M,,,C
4800357514,910002,1028259,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/11/2013,136,M,,,C
4800357514,910002,1028259,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/5/2013,100,M,,98,C
4800357514,910002,1028259,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/8/2013,0,M,,98,C
4800357514,910002,1028259,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/11/2013,0,M,,98,C
4800357514,910002,1028259,10,30-18868,41952 SHELL PINK H32 - 31734,6/25/2013,PRASANNAM,7/11/2013,236,M,,,C
4800357567,910002,1028260,40,30-18340,41952 BLACK 093 - 31699,6/25/2013,PRASANNAM,7/11/2013,455,M,,,C
4800357567,910002,1028260,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/11/2013,390,M,,,C
4800357567,910002,1028260,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/5/2013,300,M,,98,C
4800357567,910002,1028260,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/6/2013,200,M,,98,C
4800357567,910002,1028260,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/8/2013,0,M,,98,C
4800357567,910002,1028260,20,30-19586,41952 INDIGO J90 - 33776,6/25/2013,PRASANNAM,7/8/2013,0,M,,98,C
4800357567,910002,1028260,10,30-18868,41952 SHELL PINK H32 - 31734,6/25/2013,PRASANNAM,7/11/2013,890,M,,,C
4800357567,910002,1028260,30,30-18338,41952 WHITE 092 - 31885,6/25/2013,PRASANNAM,7/11/2013,450,M,,,C
awating po,910866,1028261,10,30-20455,A&E YARN DYED - A&E,6/25/2013,RAJIKAS,9/8/2013,526,KG,,,C
1060383,910360,1028262,10,30-21470,53002 FUSCHIA 18 1856TCX - 35904,6/25/2013,LAKMALIH,7/25/2013,230,M,7,,B
1060383,910360,1028262,10,30-21470,53002 FUSCHIA 18 1856TCX - 35904,6/25/2013,LAKMALIH,8/1/2013,578,M,7,,B
1060383,910360,1028262,10,30-21470,53002 FUSCHIA 18 1856TCX - 35904,6/25/2013,LAKMALIH,7/22/2013,200,M,7,98,B
1060383,910360,1028262,10,30-21470,53002 FUSCHIA 18 1856TCX - 35904,6/25/2013,LAKMALIH,7/23/2013,200,M,7,98,B
1060383,910360,1028262,10,30-21470,53002 FUSCHIA 18 1856TCX - 35904,6/25/2013,LAKMALIH,7/24/2013,0,M,7,98,B
1060383,910360,1028262,10,30-21470,53002 FUSCHIA 18 1856TCX - 35904,6/25/2013,LAKMALIH,7/24/2013,0,M,7,98,B
1060383,910360,1028262,20,30-21471,53002 LAVANDE 18 3828TCX - 36237,6/25/2013,LAKMALIH,7/25/2013,873,M,,,B
4600002545,910541,1028263,10,30-16911,43877 VS WHITE 95D1 - 29193,6/25/2013,INDRAJITHM,6/29/2013,"3,812",M,7,,B
4600002545,910541,1028263,10,30-16911,43877 VS WHITE 95D1 - 29193,6/25/2013,INDRAJITHM,7/3/2013,0,M,7,,B
1059843,910360,1028264,10,30-17221,53210 WHITE 10001B MSCI - 29719,6/25/2013,SANJEEWAA,7/30/2013,564,M,,,C
1059843,910360,1028264,20,30-17222,53843 GREY MARL B30 - 29780,6/25/2013,SANJEEWAA,7/30/2013,"1,253",M,,,C
4500107438,910005,1028265,10,30-20379,52653 PITCH BLACK 2585 - 27119,6/25/2013,INDRAJITHM,9/8/2013,845,M,,,C
"2,000,079,171,035,420",910191,1028266,10,30-21463,51330 VITE B452 - 36120,6/26/2013,RAJIKAS,7/25/2013,160,M,,,C
2000079498,910191,1028267,10,30-21464,51330 LIGHT GREY B446 - 36140,6/26/2013,RAJIKAS,7/25/2013,"1,340",M,,,A
4800352916,910002,1028268,10,30-18619,"41952 TRIUMPH WHITE ""BRA SPEED"" - 30362",6/26/2013,NIROSHRU,7/1/2013,"1,000",M,,,C
4800352916,910002,1028268,10,30-18619,"41952 TRIUMPH WHITE ""BRA SPEED"" - 30362",6/26/2013,NIROSHRU,7/3/2013,0,M,,,C
2000079970,910315,1028269,10,30-05343,51330 BLACK 006 - 9831,6/26/2013,RAJIKAS,10/3/2013,"1,213",M,,,A
4069645,910360,1028270,10,30-18833,54116 BLACK NAT KEY - 31591,6/26/2013,GAYATHRIB,9/9/2013,"1,380",M,,,C
BIA 2213,910360,1028272,50,30-21580,41955 2571 BLACK STARS-21055 C202,7/15/2013,PRASANNAM,8/21/2013,152,M,,,C
BIA 2213,910360,1028272,50,30-21580,41955 2571 BLACK STARS-21055 C202,7/15/2013,PRASANNAM,8/19/2013,100,M,,98,C
BIA 2213,910360,1028272,60,30-21581,41955 2572 INKBLOT STARS-21055 C219,7/15/2013,PRASANNAM,8/21/2013,205,M,,,C
BIA 2213,910360,1028272,60,30-21581,41955 2572 INKBLOT STARS-21055 C219,7/15/2013,PRASANNAM,8/19/2013,300,M,,98,C
BIA 2213,910360,1028272,30,30-21356,42451 2551 FLORAL TEA PRINT 21136 C205,6/27/2013,PRASANNAM,7/19/2013,251,M,,,C
BIA 2213,910360,1028272,30,30-21356,42451 2551 FLORAL TEA PRINT 21136 C205,6/27/2013,PRASANNAM,7/21/2013,0,M,,,C
BIA 2213,910360,1028272,10,30-21359,42451 2552 BLACK STARS-21055 C202,6/27/2013,PRASANNAM,7/18/2013,252,M,7,,A
BIA 2213,910360,1028272,20,30-21360,42451 2553 INKBLOT STARS-21055 C219,6/27/2013,PRASANNAM,7/18/2013,505,M,7,,A
BIA 2213,910360,1028272,40,30-21469,42451 2569 PINK FLORAL 21136 C222,6/27/2013,PRASANNAM,8/8/2013,252,M,,,C
BIA 2214,910360,1028273,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,6/27/2013,PRASANNAM,7/18/2013,237,M,,,C
BIA 2214,910360,1028273,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,6/27/2013,PRASANNAM,7/19/2013,200,M,,,C
BIA 2214,910360,1028273,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,6/27/2013,PRASANNAM,7/19/2013,0,M,,,C
BIA 2214,910360,1028273,20,30-21284,41325 VIVE LA PINK 1MKJ - 35894,6/27/2013,PRASANNAM,7/18/2013,61,M,,,C
BIA 2214,910360,1028273,30,30-21390,42773 2562 CHEVRON STRIPE -21085S C240,6/27/2013,PRASANNAM,7/25/2013,61,M,,,C
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/1/2013,300,M,,,A
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/8/2013,120,M,,,A
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/10/2013,300,M,,,A
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/13/2013,300,M,,,A
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/15/2013,0,M,,,A
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/15/2013,0,M,,,A
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/15/2013,0,M,,,A
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/15/2013,0,M,,,A
2000079491,910191,1028274,10,30-21475,51330 CHAMPAGNE B150 - 36251,6/27/2013,RAJIKAS,8/21/2013,0,M,,,A
2000079500,910405,1028275,10,30-21474,54336 CHAMPAGNE B150 - 36250,6/27/2013,RAJIKAS,9/26/2013,600,M,,,A
2000079500,910405,1028275,10,30-21474,54336 CHAMPAGNE B150 - 36250,6/27/2013,RAJIKAS,10/7/2013,"8,630",M,,,A
2000080052,910191,1028276,30,30-14493,51330 BIANCO PERLA 2085 - 25456,6/27/2013,RAJIKAS,8/22/2013,760,M,,,A
2000080052,910191,1028276,20,30-05343,51330 BLACK 006 - 9831,6/27/2013,RAJIKAS,8/22/2013,800,M,,,A
2000080052,910191,1028276,10,30-11599,51330 SKIN 2044 - 17305,6/27/2013,RAJIKAS,8/22/2013,400,M,,,A
PO,910840,1028277,10,30-19620,53330 ROSA BABY (TRIM M) MDS - 34286,6/27/2013,RIFKIM,9/10/2013,45,M,,,C
PO,910840,1028277,20,30-19620,53330 ROSA BABY (TRIM M) MDS - 34286,6/27/2013,RIFKIM,9/10/2013,87,M,,,C
2000079969,910191,1028278,10,30-05343,51330 BLACK 006 - 9831,6/27/2013,RAJIKAS,7/18/2013,100,M,,,A
2000080017,910315,1028279,10,30-05343,51330 BLACK 006 - 9831,6/27/2013,RAJIKAS,7/25/2013,"1,233",M,,,C
2000080016,910191,1028280,10,30-05343,51330 BLACK 006 - 9831,6/27/2013,RAJIKAS,7/25/2013,68,M,,,A
7033898,910360,1028281,10,30-21476,"Y1-0987A DEEP VIOLET UTHK ""F/S"" - 36252",6/27/2013,GAYATHRIB,7/4/2013,160,M,,,C
7033898,910360,1028281,10,30-21476,"Y1-0987A DEEP VIOLET UTHK ""F/S"" - 36252",6/27/2013,GAYATHRIB,7/10/2013,0,M,,,C
7033898,910360,1028281,30,30-21478,"Y1-0988A DARK GREEN UTHK ""F/S"" - 36253",6/27/2013,GAYATHRIB,7/4/2013,225,M,,,C
7033898,910360,1028281,30,30-21478,"Y1-0988A DARK GREEN UTHK ""F/S"" - 36253",6/27/2013,GAYATHRIB,7/10/2013,0,M,,,C
7033898,910360,1028281,40,30-21479,"Y1-0989A MASTERS NAVY UTHK ""F/S"" - 36254",6/27/2013,GAYATHRIB,7/4/2013,160,M,,,C
7033898,910360,1028281,40,30-21479,"Y1-0989A MASTERS NAVY UTHK ""F/S"" - 36254",6/27/2013,GAYATHRIB,7/10/2013,0,M,,,C
7033898,910360,1028281,20,30-21477,"Y1-0990A BORDEAUX UTHK2415 ""F/S"" - 36255",6/27/2013,GAYATHRIB,7/4/2013,225,M,,,B
7033898,910360,1028281,20,30-21477,"Y1-0990A BORDEAUX UTHK2415 ""F/S"" - 36255",6/27/2013,GAYATHRIB,7/10/2013,0,M,,,B
7030155,910360,1028283,10,30-21085,54905 HEATHER BM10 - 35724,6/27/2013,GAYATHRIB,9/10/2013,110,M,,,C
"2000080066, 8235",910405,1028284,10,30-20604,54336 BIANCO 0001 - 35250,6/27/2013,RAJIKAS,7/18/2013,285,M,,,C
"2000080066, 8235",910405,1028284,50,30-20206,54336 BLU INK A811 - 34841,6/27/2013,RAJIKAS,7/18/2013,530,M,,,C
"2000080066, 8235",910405,1028284,40,30-21449,54336 NATURALE 37 - 35949,6/27/2013,RAJIKAS,7/18/2013,285,M,,,C
"2000080066, 8235",910405,1028284,20,30-21447,54336 NERO 006 - 36210,6/27/2013,RAJIKAS,7/18/2013,285,M,,,C
"2000080066, 8235",910405,1028284,60,30-20328,54336 SETA 1194 - 34925,6/27/2013,RAJIKAS,9/10/2013,530,M,7,98,A
